Order ID,Product Name,Category,Price (INR),Quantity Sold,Order Date,Payment Method,Customer Rating,Region,Discount(%)
ORD00938,Fiction Novel,Books,540.63,3,4/12/2024,COD,3.5,West,10
ORD00939,Smartwatch,Electronics,19845.72,3,5/8/2024,COD,4,East,25
ORD00940,Jacket,Clothing,31486.57,1,8/16/2024,Wallet,3,North,10
ORD00941,Smartwatch,Electronics,47899.72,2,7/10/2024,COD,4,South,20
ORD00942,Educational Book,Books,39842.15,5,1/17/2025,Debit Card,4.8,East,5
ORD00943,Sneakers,Clothing,46101.14,2,3/1/2024,Net Banking,4,South,10
ORD00944,Fiction Novel,Books,46563.35,5,5/8/2024,Debit Card,1.2,Central,15
ORD00945,Tablet,Electronics,35922.64,4,2/17/2024,UPI,3.1,East,15
ORD00946,Laptop,Electronics,33745.33,1,1/13/2025,COD,2.7,North,10
ORD00947,Dress,Clothing,22870.53,5,6/20/2024,COD,1.4,Central,10
ORD00948,Sofa Cover,Home & Kitchen,29715.31,2,4/12/2024,COD,3.5,West,20
ORD00949,Jeans,Clothing,15543.65,4,5/31/2024,Credit Card,2.7,South,10
ORD00950,Smartphone,Electronics,8234.32,2,6/2/2024,Debit Card,1.9,South,25
ORD00951,T-Shirt,Clothing,959.63,1,11/21/2024,Wallet,1.6,South,10
ORD00952,Face Cream,Beauty,34969.69,5,3/30/2024,Net Banking,4,West,15
ORD00953,Headphones,Electronics,46553.58,3,1/4/2025,COD,2.3,North,5
ORD00954,Face Cream,Beauty,33472.93,1,5/29/2024,Credit Card,3.4,North,5
ORD00955,Smartphone,Electronics,29781.11,2,3/8/2024,Debit Card,3.6,North,10
ORD00956,Cookware Set,Home & Kitchen,30564.98,3,7/14/2024,Debit Card,3.8,East,5
ORD00957,Sneakers,Clothing,42407.52,2,5/26/2024,Debit Card,4.7,West,25
ORD00958,Fiction Novel,Books,10435.03,1,9/23/2024,Debit Card,3.1,Central,20
ORD00959,Headphones,Electronics,35278.46,3,8/27/2024,COD,1.2,North,20
ORD00960,Smartphone,Electronics,34844.54,3,9/26/2024,Credit Card,4.8,South,15
ORD00961,Comic Book,Books,31159.76,5,1/25/2025,Wallet,1.1,East,20
ORD00962,Dress,Clothing,27369.17,4,9/11/2024,UPI,3.5,South,10
ORD00963,Lipstick,Beauty,47055.28,1,6/16/2024,Credit Card,3,East,5
ORD00964,Laptop,Electronics,30706.15,4,8/6/2024,UPI,2.9,West,15
ORD00965,Hair Dryer,Beauty,659.73,4,12/8/2024,UPI,3.5,East,25
ORD00966,Perfume,Beauty,14341.13,4,6/28/2024,Credit Card,1.5,West,25
ORD00967,Educational Book,Books,22923.93,4,12/10/2024,COD,2.7,Central,15
ORD00968,Table Lamp,Home & Kitchen,20766.47,2,4/23/2024,COD,1.8,South,25
ORD00969,Laptop,Electronics,36615.73,5,4/10/2024,Net Banking,2,South,5
ORD00970,T-Shirt,Clothing,879.25,4,9/7/2024,Wallet,4.9,North,15
ORD00971,Bedsheet,Home & Kitchen,8571.55,4,1/12/2025,Wallet,3.9,South,10
ORD00972,Headphones,Electronics,23125.33,5,1/19/2025,Debit Card,3.7,West,15
ORD00973,Educational Book,Books,5712.21,3,9/11/2024,UPI,3.6,West,15
ORD00974,T-Shirt,Clothing,1434.23,2,3/24/2024,UPI,3.5,West,20
ORD00975,Fiction Novel,Books,43163.16,2,12/9/2024,Debit Card,1.9,South,25
ORD00976,Sofa Cover,Home & Kitchen,38545.29,1,9/6/2024,Wallet,1.3,West,5
ORD00977,Lipstick,Beauty,8188.18,2,8/15/2024,Wallet,1.3,East,25
ORD00978,Table Lamp,Home & Kitchen,35763.48,4,12/27/2024,UPI,3.7,North,25
ORD00979,Cookware Set,Home & Kitchen,10818.91,2,8/1/2024,Wallet,1.8,Central,15
ORD00980,Perfume,Beauty,35506.41,5,2/28/2024,Wallet,1.2,South,25
ORD00981,Tablet,Electronics,19010.38,5,7/28/2024,Wallet,1.5,South,20
ORD00982,Fiction Novel,Books,29678.85,3,10/25/2024,UPI,2.9,Central,25
ORD00983,Comic Book,Books,5412.9,5,6/30/2024,COD,2.1,East,10
ORD00984,Jeans,Clothing,22890.95,3,11/30/2024,Credit Card,3,Central,10
ORD00985,Jeans,Clothing,40905.69,5,1/27/2025,COD,1.9,West,10
ORD00986,Bedsheet,Home & Kitchen,17253.67,3,11/24/2024,Debit Card,4.6,North,20
ORD00987,Educational Book,Books,27920.2,5,2/14/2024,Wallet,2.7,Central,5
ORD00988,Jacket,Clothing,46055.88,5,12/6/2024,COD,4.2,North,25
ORD00989,Smartwatch,Electronics,49569.3,4,5/11/2024,COD,1.2,East,5
ORD00990,Educational Book,Books,35948.16,5,10/30/2024,Wallet,2.5,Central,5
ORD00991,Fiction Novel,Books,9189.91,5,7/28/2024,Wallet,4.9,Central,20
ORD00992,Mixer Grinder,Home & Kitchen,6075.65,2,3/6/2024,Credit Card,2.1,South,15
ORD00993,Mixer Grinder,Home & Kitchen,25511.46,2,11/27/2024,Net Banking,3.7,Central,10
ORD00994,Mixer Grinder,Home & Kitchen,5815.52,4,10/12/2024,UPI,2.2,South,20
ORD00995,Sneakers,Clothing,11479.89,3,7/30/2024,Net Banking,2.5,South,25
ORD00996,Smartphone,Electronics,28995.81,3,1/13/2025,COD,5,South,15
ORD00997,Perfume,Beauty,32799.51,2,12/18/2024,Wallet,2.4,Central,15
ORD00998,Face Cream,Beauty,40840.8,1,7/26/2024,UPI,3.1,South,5
ORD00999,Cookware Set,Home & Kitchen,34741.79,4,10/2/2024,Net Banking,3.2,West,25
ORD01000,Table Lamp,Home & Kitchen,16698.12,4,3/26/2024,Credit Card,1.6,Central,5
